event,date,country,city,artist,album,track,isrc,linkid
pageview,2021-08-19,France,Santeny,Catie Turner,Heartbroken and Milking It,Love on the Moon,USAT22102774,d601f481-873f-49d5-a313-3d4aed53da78
pageview,2021-08-19,United States,Ashburn,Cardi B,Up,Up,USAT22100061,9d847c0e-6824-438f-9dc1-d76fca6dc87c
pageview,2021-08-19,United Kingdom,Worcester,Leonz,Among Us (Trap Remix),Among Us - Trap Remix,QZMEN2083109,57d2ac39-9a54-4674-b273-6ad9cdbb135d
pageview,2021-08-19,United Kingdom,Chelmsford,Wun Two,econto - Single,econto,USAT22103621,950cfa6f-ed68-4de6-bbba-ddf697f0eeed
pageview,2021-08-19,Belgium,Schaarbeek,"Maroon 5, Megan Thee Stallion",JORDI (Deluxe),Beautiful Mistakes (feat. Megan Thee Stallion),USUM72103449,7aaf5a76-d98d-4319-a14e-bbc618248b6c
pageview,2021-08-19,Réunion,Saint-Denis,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
pageview,2021-08-19,France,Crouzilles,KALEO,AB,Way down We Go,USAT21502122,aa0ae23e-7136-43a9-903b-b55166bbe1e7
pageview,2021-08-20,Georgia,K'alak'i T'bilisi,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
pageview,2021-08-20,Colombia,Santiago de Cali,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
pageview,2021-08-20,Germany,Dortmund,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
pageview,2021-08-20,Belgium,Liège,Rae Sremmurd,SremmLife,No Type,USUM71413477,e93cefc6-8c3e-4990-aeec-8b15e09b1fe8
pageview,2021-08-20,France,Le Trait,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
pageview,2021-08-20,United States,Cambridge,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
pageview,2021-08-20,United States,Herndon,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-20,United Arab Emirates,Sharjah,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
pageview,2021-08-20,Spain,Madrid,Bo Burnham,Inside (The Songs),Bezos I,USA2P2122060,1cded359-7b54-4086-987e-4cae307a446f
pageview,2021-08-20,United Arab Emirates,Abu Dhabi,Vitamin A,Happy Birthday,Happy Birthday,US3DF1612162,f563adc4-d7c6-4d70-93d0-06bab552f642
pageview,2021-08-20,Canada,Blackstock,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
pageview,2021-08-20,United Kingdom,Dover,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
pageview,2021-08-25,India,Indore,Chelsea Cutler,You Can Have It,You Can Have It,USUG12103653,f0a8e55f-e00b-45c9-bcbc-1e364b3cc544
pageview,2021-08-25,United States,Unknown,"Maroon 5, Megan Thee Stallion",JORDI (Deluxe),Beautiful Mistakes (feat. Megan Thee Stallion),USUM72103449,7aaf5a76-d98d-4319-a14e-bbc618248b6c
pageview,2021-08-25,Romania,Iasi,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-25,Réunion,La Possession,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3
pageview,2021-08-25,United States,Lynnfield,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,eedc8702-6bd2-499a-972f-260c35f72e0f
pageview,2021-08-25,Sweden,Borås,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1
pageview,2021-08-25,Kenya,Nairobi,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a
pageview,2021-08-24,Libya,Unknown,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-24,India,Srinagar,Loren Gray,Piece of Work,Piece of Work,QM24S2103535,c89d0bb7-fdd0-4bda-a770-3abd16b45f2e
pageview,2021-08-24,Tanzania,Dar es Salaam,Bazzi,I Like That,I Like That,USAT22102088,2f6e4168-fdae-4e65-967b-220bccc68780
pageview,2021-08-24,India,Amritsar,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
pageview,2021-08-24,India,Hisar,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,eedc8702-6bd2-499a-972f-260c35f72e0f
pageview,2021-08-24,United States,Anthony,Aaliyah,One In A Million,One In A Million,USUYG1353137,4ba6baea-468a-48f3-a873-60d1a35544c1
pageview,2021-08-24,France,Tarsacq,"DLJ, BIDØ",Time Capsule,To the Moon,GBKQU2171093,0211bf4d-0e9d-46c2-889c-f97872280820
pageview,2021-08-24,Germany,Bergen,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
pageview,2021-08-24,United States,Woodbridge,"Young Stoner Life, Young Thug, Gunna",Slime Language 2,Ski,QMCE32100185,6ecc4c50-8832-4b48-b35a-67cb17d987b4
pageview,2021-08-24,Croatia,Rijeka,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
pageview,2021-08-24,Serbia,Savski Venac,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c
pageview,2021-08-24,United States,Southaven,PinkPantheress,Pain,Pain,QZFZ52145391,fd647d87-4c7a-4dd1-92c6-0e7dd7fdf4f1
pageview,2021-08-20,United States,Baton Rouge,A-Wall,Loverboy,Loverboy,Unknown,bbe49f04-0ab5-5d29-acea-56034a085cff
pageview,2021-08-20,United States,Paramus,Toddler Tunes,More Songs for Kids: Classic Children's Music,Daddy Finger (The Finger Family),Unknown,c8b1cb58-ba44-5dd7-956b-83e5f199a85e
pageview,2021-08-20,United States,Warren,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089
pageview,2021-08-20,Saudi Arabia,Jeddah,Ghostemane,ANTI-ICON,Fed Up,ZZOPM2003235,6613d200-6f39-448c-ad55-bf545c541622
pageview,2021-08-20,United States,Justice,gnash,us,"i hate u, i love u (feat. olivia o'brien)",USAT21601051,1210448a-5857-4b98-86d1-5cf4bb993a08
pageview,2021-08-20,Canada,Waskaganish,Kid Cudi,Esquenta Anos 2000,Day 'N' Nite (Nightmare) - Original,Unknown,a1a3f9b8-a583-5cb7-87b0-67ab77e60b83
pageview,2021-08-20,United States,San Antonio,Money Man,State of Emergency,On The Go,Unknown,e6817a15-cc1c-5442-878d-181157e68169
pageview,2021-08-20,Canada,Abbotsford,NLE Choppa,Mmm Hmm,Mmm Hmm,USWB12102564,ebea52fd-8764-489d-a9e8-691125b4f341
pageview,2021-08-20,United States,Houghton,Lord Huron,13 Reasons Why (Season 2),The Night We Met (feat. Phoebe Bridgers),Unknown,450d03ab-e0d1-5817-bfaa-ea2c77c63e43
pageview,2021-08-20,United States,Unknown,MemoTheMafioso,Swervin',Swervin',Unknown,119420d2-6777-5be9-a4be-bf57b4249afc
pageview,2021-08-19,India,Kochi,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-19,United States,Pinson,"Pop Smoke, Future",Faith,Mr. Jones (feat. Future),USUM72112394,8b48aa99-94f3-4a8c-9a56-bcc0b2ac9fa8
pageview,2021-08-19,Pakistan,Lahore,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-19,India,Tumkūr,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-19,India,Thenali,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-19,United States,Saint Paul,Big Boogie,Final Nightmare,I Got Ya,Unknown,c4541f5b-4378-5100-bf73-73910a330704
pageview,2021-08-23,Kazakhstan,Almaty,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
pageview,2021-08-23,United States,Inkster,"Soulja Boy Tell 'Em, Rich The Kid",Rick N Morty,Rick N Morty,QZK6N2198767,5ffec53c-25da-436e-a84e-5695deee5e0e
pageview,2021-08-23,India,Jammu,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3
pageview,2021-08-23,United States,North Bergen,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
pageview,2021-08-23,United States,Delaware,"Kayla Nicole, Taylor Girlz",Bundles (feat. Taylor Girlz),Bundles (feat. Taylor Girlz),QMCE32100317,b9cf3f6e-0d4c-4011-b6a2-85c953e12290
pageview,2021-08-23,India,Unknown,Billie Eilish,Happier Than Ever,Happier Than Ever,USUM72105936,d58a7ad8-f1f7-43c7-90fc-02906b703089
pageview,2021-08-23,United Kingdom,Edinburgh,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-23,India,Kolkata,Neha Kakkar,Neha Kakkar Top 20,Tera Ghata,BDA0U1800977,2bea57e9-32e3-4a83-b2a5-6d3c72b9d71d
pageview,2021-08-23,United States,Statesville,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
pageview,2021-08-24,United States,Atlanta,Nova,Not Around,Not Around,QM24S1923377,3549278c-5732-44b2-b606-2908f4e2375f
pageview,2021-08-24,United States,Clever,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550
pageview,2021-08-24,France,Perpignan,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd
pageview,2021-08-24,Libya,Tripoli,Mohamed Hamaki,Kol Yom Men Dah,Baeit Maah,EGA1C1900007,52db3420-2f56-4d7d-8b53-57ad96b337d4
pageview,2021-08-24,Morocco,Meknes,L.Dre,Steven Universe,Steven Universe,QZFZ32084911,df57e9c4-e4db-406a-a4de-f9b5cb59fcf3
pageview,2021-08-24,Nigeria,Lagos,Bo Burnham,Inside (The Songs),Bezos I,USA2P2122060,1cded359-7b54-4086-987e-4cae307a446f
pageview,2021-08-24,Italy,Catania,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-24,Botswana,Gaborone,LAKEY INSPIRED,Better Days,Better Days,QM42K1738106,f3820ceb-486c-407c-a8c4-80ac49c2391d
pageview,2021-08-24,United Kingdom,Unknown,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333
pageview,2021-08-25,United Kingdom,Stoke-on-Trent,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
pageview,2021-08-25,United States,Burlington,KA$HDAMI,epiphany,Reparations!,QZFYY2115255,9c61dba1-9369-4ee4-a215-1d34581cd811
pageview,2021-08-25,Netherlands,Drachten,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-25,Germany,Unknown,VL4S,Umbrella,Umbrella,QZES71912980,52739682-3aac-490a-b4f2-4cf61e0a1202
pageview,2021-08-25,France,Marseille,"Lenny Tavárez, Zion & Lennox",Me Enamora,Me Enamora,USWL12100168,8d67930e-e893-40e9-99db-50565696a639
pageview,2021-08-25,France,Puymirol,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
pageview,2021-08-25,United States,Vicksburg,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
pageview,2021-08-25,Morocco,Rabat,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,QMJMT2103571,5821fd15-f95f-43f6-b43b-2fb13c3caacf
pageview,2021-08-23,Italy,Schenna,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-23,United Kingdom,Unknown,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
pageview,2021-08-23,Bahrain,Manama,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899
pageview,2021-08-23,United States,Salisbury,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
pageview,2021-08-23,New Zealand,Waihi,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550
pageview,2021-08-21,United Kingdom,Slough,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
pageview,2021-08-21,Australia,Kurunjang,"Dixie, Rubi Rose",Psycho (feat. Rubi Rose),Psycho (feat. Rubi Rose),ZZOPM2107292,3638820f-a54d-49ac-8225-96fba9ca30a9
pageview,2021-08-21,Rwanda,Kigali,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899
pageview,2021-08-21,United States,Philadelphia,Reyanna Maria,So Pretty,So Pretty,USUM72100871,23199824-9cf5-4b98-942a-34965c3b0cc2
pageview,2021-08-21,Palestine,Bethlehem,Vitamin A,Happy Birthday,Happy Birthday,US3DF1612162,f563adc4-d7c6-4d70-93d0-06bab552f642
pageview,2021-08-21,France,Areches,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-21,Saudi Arabia,Medina,LAKEY INSPIRED,Better Days,Better Days,QM42K1738106,f3820ceb-486c-407c-a8c4-80ac49c2391d
pageview,2021-08-21,Mexico,Querétaro City,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
pageview,2021-08-19,India,Bhopal,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
pageview,2021-08-19,Austria,Linz,deadman 死人,Omae Wa Mou,Omae Wa Mou,GBSMU6641474,d185cb88-07ed-45fd-b606-490d538fbb62
pageview,2021-08-19,India,New Delhi,Bazzi,COSMIC,Mine,USAT21704227,58802900-e783-45d7-be07-271d83efd3f8
pageview,2021-08-19,Luxembourg,Unknown,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
pageview,2021-08-19,Canada,Surrey,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
pageview,2021-08-19,Australia,Perth,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,Body Remix feat ArrDee E1 3x3 ZT 3x3 Bugzy Malone Buni Fivio Foreign Darkoo,GBAHS2100229,5bf02874-e522-44e2-9013-edb794731c56
pageview,2021-08-19,Jordan,Amman,"Pop Smoke, Lil Tjay",Shoot For The Stars Aim For The Moon,Mood Swings (feat. Lil Tjay),USUM72013632,9d325586-9453-4664-88e8-cdf24c43ffa0
pageview,2021-08-20,United States,The Bronx,Soldier Kidd,Like Dat (Motion),Like Dat (Motion),QZAKB2130880,275bab3b-16d4-40a7-a674-bf6c7c5f96de
pageview,2021-08-20,India,Patna,Trey Songz,Trigga Reloaded,Slow Motion,USAT21405436,a4cf1b2b-8f86-4ee8-be6c-a0adc4fcf32e
pageview,2021-08-20,Australia,Brisbane,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
pageview,2021-08-20,India,Bhopal,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
pageview,2021-08-20,Hungary,Budapest,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,GBCEL1300370,f2cc743e-da68-45a0-897f-6c2b53cc9a6b
pageview,2021-08-20,Guadeloupe,Les Abymes,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
pageview,2021-08-21,Iraq,Baghdad,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-21,France,Paris,"Lenny Tavárez, Zion & Lennox",Me Enamora,Me Enamora,USWL12100168,8d67930e-e893-40e9-99db-50565696a639
pageview,2021-08-21,Germany,Hemmoor,gnash,us,"i hate u, i love u (feat. olivia o'brien)",USAT21601051,1210448a-5857-4b98-86d1-5cf4bb993a08
pageview,2021-08-21,Romania,Bucharest,Leonz,Among Us (Trap Remix),Among Us - Trap Remix,QZMEN2083109,57d2ac39-9a54-4674-b273-6ad9cdbb135d
pageview,2021-08-21,Czechia,Velke Mezirici,Sueco,Paralyzed,Paralyzed,USAT22104499,52762e40-cb7a-4a8a-beb7-03fbd6cca9f8
pageview,2021-08-21,Kenya,Nairobi,PnB Rock,Need Somebody,Need Somebody,USAT22101474,dc8b31ce-6645-4856-bfb3-03460619474a
pageview,2021-08-21,United States,Austin,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
pageview,2021-08-22,Australia,Unknown,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,QMJMT2103571,5821fd15-f95f-43f6-b43b-2fb13c3caacf
pageview,2021-08-22,United States,Houston,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899
pageview,2021-08-22,Bangladesh,Unknown,Kidd Kenn,Get Lit,Get Lit,USUM72109436,83ed06b2-f8c4-4a3a-b47c-5b790a042d88
pageview,2021-08-22,United States,Sugar Land,Plain White T's,All That We Needed,Hey There Delilah,US5260507213,d4222091-3029-4709-b054-ae4760d8c556
pageview,2021-08-22,United States,East Point,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
pageview,2021-08-22,United States,Silver Spring,Saucy Santana,Here We Go,Here We Go,QZ5FA2150131,f9829d35-cc38-420e-b206-0d53d84d117a
pageview,2021-08-22,United States,Bellevue,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
pageview,2021-08-22,United States,Aurora,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-21,Germany,Cloppenburg,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
pageview,2021-08-21,India,Delhi,Zeina,Talk Luv,Talk Luv,QZAKB2124527,4c402853-c65b-4ea5-ac65-04a9faf5c043
pageview,2021-08-21,Germany,Hagen,Beth,Love Songs,I Need Your Love,TCACO1633038,d50fe37d-b227-456f-a234-eb94414f6982
pageview,2021-08-21,Réunion,Saint-Denis,Dr. Dog,"Shame, Shame (Deluxe Edition)",Where'd All the Time Go?,USEP40937005,0abe764a-da5a-4dcf-a7a1-05ce0df42b16
pageview,2021-08-21,United States,Central Point,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
pageview,2021-08-21,Réunion,Saint-Denis,Justin Bieber,Mari Berdansa,Yummy,USUM71923046,638b0c7a-8f87-47c0-b444-8ac66d3d7054
pageview,2021-08-21,Palestine,Gaza,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-21,United States,Woodbridge,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
pageview,2021-08-21,United States,Versailles,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
pageview,2021-08-21,United Kingdom,London,Olivia Rodrigo,SOUR,good 4 u,USUG12101245,a4a6c5d9-eb71-4987-9e37-762aa9fc740b
pageview,2021-08-21,India,Mysore,Olivia Rodrigo,SOUR,happier,USUG12101254,41aa8dc7-36b0-4f9e-a8b4-777bf821bdbb
pageview,2021-08-21,United States,The Villages,Kodak Black,Senseless,Senseless,USAT22104267,269a0f5b-233a-4ea9-87e5-c3218cd82a33
pageview,2021-08-21,Oman,Muscat,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3
pageview,2021-08-21,France,Lons-le-Saunier,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-19,Poland,Gdansk,Dante9k,Spongebob,Spongebob,QZFYZ2047242,72735803-aa4d-4b0a-ae34-8093b6c5b2eb
pageview,2021-08-19,United States,Dubuque,"Kodak Black, Rod Wave",Before I Go (feat. Rod Wave),Before I Go (feat. Rod Wave),USAT22103658,265cc981-71bd-440c-a738-118a0f8cf12c
pageview,2021-08-19,Saudi Arabia,Medina,"blackbear, Tate McRae",u love u (with Tate McRae),u love u (with Tate McRae),USUG12102378,e89c328a-f804-46bf-8b19-637e82b64618
pageview,2021-08-19,Morocco,Casablanca,Muslim,My Lady,My Lady,Unknown,961e6bbe-d462-5f83-b782-caa0fdabb4b8
pageview,2021-08-19,Palestine,Ramallah,"J Balvin, Maria Becerra",Qué Más Pues?,Qué Más Pues?,QZM5U2100064,5dfdea08-eecf-4591-b066-b4f3b7f269d7
pageview,2021-08-19,France,Orléans,"Kanye West, Dwele",Graduation,Flashing Lights,USUM70749095,1d166e49-0c0a-4fca-9456-1b3ebf57ffad
pageview,2021-08-19,Germany,Stuttgart,"J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",Poblado (Remix),Poblado - Remix,QZ5BF1600040,4e282747-1d49-4929-a9a6-be2b5aac2632
pageview,2021-08-20,Turkey,Adana,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
pageview,2021-08-20,New Zealand,Unknown,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
pageview,2021-08-20,Austria,Vienna,Maroon 5,JORDI (Deluxe),Nobody's Love,USUM72013111,ea760970-1df7-406a-8428-c3baf030a801
pageview,2021-08-20,United States,Providence,Kodak Black,Senseless,Senseless,USAT22104267,269a0f5b-233a-4ea9-87e5-c3218cd82a33
pageview,2021-08-20,India,Ludhiana,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
pageview,2021-08-20,Saudi Arabia,Makkah,NLE Choppa,Mmm Hmm,Mmm Hmm,USWB12102564,ebea52fd-8764-489d-a9e8-691125b4f341
pageview,2021-08-20,Belgium,Brussels,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
pageview,2021-08-21,Pakistan,Unknown,Bazzi,I Like That,I Like That,USAT22102088,2f6e4168-fdae-4e65-967b-220bccc68780
pageview,2021-08-21,Saudi Arabia,Dammam,The Notorious B.I.G.,Bad Boy 20th Anniversary Box Set Edition,Big Poppa - 2016 Remaster,USRH11604386,7f5b7f03-2494-4150-ba6d-01f4ac2688b9
pageview,2021-08-21,United States,Kingsville,KA$HDAMI,epiphany,Reparations!,QZFYY2115255,9c61dba1-9369-4ee4-a215-1d34581cd811
pageview,2021-08-21,India,Raipur,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
pageview,2021-08-21,Turkey,Unknown,Kehlani,It Was Good Until It Wasn't,Toxic,USAT22001338,6fc9fa58-44af-4386-a951-4479f796ab69
pageview,2021-08-21,India,Delhi,Sean Paul,The Trinity,Temperature,USAT20505520,04ba6b17-1055-4f0e-a75e-3cdb0d0d4106
pageview,2021-08-21,Austria,Unknown,VL4S,Umbrella,Umbrella,QZES71912980,52739682-3aac-490a-b4f2-4cf61e0a1202
pageview,2021-08-21,Australia,Blaxland,3409,Cali Girls,Cali Girls,QZS632137375,e1926c96-060d-4de0-b3c0-52f72a661ebd
pageview,2021-08-22,Algeria,Algiers,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
pageview,2021-08-22,France,Unknown,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
pageview,2021-08-22,Germany,Witzenhausen,Ed Sheeran,÷ (Deluxe),Perfect,GBAHS1700024,7ba36fe9-da9f-4f14-ac38-920d0346cc3b
pageview,2021-08-22,United States,Sanford,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
pageview,2021-08-22,France,Massy,"Trippie Redd, Playboi Carti",Miss The Rage feat Playboi Carti,Miss The Rage feat Playboi Carti,QZJ842000983,2fd3dbb9-5555-43fa-9d69-437e55f2578d
pageview,2021-08-22,United States,Austin,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,4a44b83e-9563-4891-af3f-36fa37421db6
